"id","cnt_airlines","cnt_entertainment","cnt_auto_rentals","cnt_vehicles","cnt_business_serv","cnt_clothing_stores","cnt_contracted_serv","cnt_direct_marketing","cnt_govt_serv","cnt_hotel","cnt_misc","cnt_personal_serv_prov","cnt_repair_serv","cnt_retail_stores","cnt_service_prov","cnt_transport","cnt_utilities","cnt_wholesale_distributor","tot_tran_cnt","amt_airlines","amt_entertainment","amt_auto_rentals","amt_vehicles","amt_business_serv","amt_clothing_stores","amt_contracted_serv","amt_direct_marketing","amt_govt_serv","amt_hotel","amt_misc","amt_personal_serv_prov","amt_repair_serv","amt_retail_stores","amt_service_prov","amt_transport","amt_utilities","amt_wholesale_distributor","tot_tran_amt","payment"
47,1,1,1,1,2,2,3,2,1,1,5,1,3,4,3,1,1,2,35,20,8,10,9,3,19,1,3,12,31,51,18,1,31,9,12,11,1,250,125
48,1,3,1,2,2,1,2,3,1,1,3,1,2,2,1,1,1,3,31,1343,520,655,587,185,1259,34,185,822,2131,3507,1208,84,2081,587,789,722,84,16783,839.15
49,3,1,3,1,1,1,3,2,1,1,4,1,2,3,2,1,1,3,34,239,93,116,104,33,224,6,33,146,379,623,215,15,370,104,140,128,15,2983,2983
50,2,3,2,2,2,1,3,2,2,2,1,2,3,1,2,2,2,1,35,67,26,33,29,9,63,2,9,41,107,175,61,4,104,29,40,36,4,839,419.5
51,1,1,2,2,2,1,2,3,1,1,3,1,2,3,2,1,1,1,30,840,326,410,368,116,788,21,116,515,1334,2195,756,53,1302,368,494,452,53,10507,525.35
55,3,1,1,1,1,1,2,3,1,1,4,1,3,3,2,1,1,3,33,45,17,22,20,6,42,1,6,28,71,117,40,3,70,20,26,24,3,561,561
57,2,2,2,2,1,1,1,2,2,1,3,1,2,2,2,1,2,3,32,689,267,336,301,95,646,17,95,422,1093,1799,620,43,1067,301,405,370,43,8609,8609
58,1,1,3,1,3,1,3,1,1,1,4,1,2,3,2,1,1,2,32,705,273,344,309,97,661,18,97,432,1119,1842,635,44,1093,309,414,379,44,8815,8815
59,2,1,3,3,2,1,0,1,2,1,3,1,3,2,1,1,2,2,31,15,6,8,7,2,14,0,2,9,24,40,14,1,24,7,9,8,1,191,191
61,2,3,3,1,2,1,2,3,3,1,2,3,3,2,1,1,3,2,38,24,9,12,10,3,22,1,3,15,38,62,21,2,37,10,14,13,2,298,149
63,1,1,1,3,3,1,1,2,1,1,3,1,1,3,2,1,1,3,30,592,229,289,259,81,555,15,81,362,939,1546,533,37,917,259,348,318,37,7397,3698.5
64,1,1,2,1,3,1,2,1,1,1,3,1,3,3,3,1,1,3,32,27,10,13,12,4,25,1,4,16,42,70,24,2,41,12,16,14,2,335,167.5
65,2,1,3,1,3,1,1,2,1,1,4,1,1,4,3,1,1,3,34,20,8,10,9,3,19,1,3,12,31,52,18,1,31,9,12,11,1,251,125.5
66,1,3,3,1,2,1,1,3,2,1,2,2,2,2,1,1,3,3,34,24,9,12,11,3,22,1,3,15,38,62,21,2,37,11,14,13,2,300,150
67,2,1,1,1,3,1,3,3,1,1,3,1,1,3,3,1,1,2,32,18,7,9,8,3,17,1,3,11,28,46,16,1,27,8,10,10,1,224,56
68,1,1,1,1,1,2,1,1,1,1,5,1,3,4,1,1,1,1,28,280,108,136,122,39,262,7,39,171,444,730,252,18,433,122,164,150,18,3495,3495
69,1,1,3,1,2,1,3,1,1,1,3,1,3,3,2,1,1,2,31,495,192,242,217,68,465,12,68,304,787,1294,446,31,768,217,291,266,31,6194,3097
70,1,1,1,1,2,1,3,2,1,1,4,1,2,4,1,1,1,2,30,47,18,23,20,7,44,1,7,29,74,122,42,3,72,20,27,25,3,584,584
75,2,1,1,1,2,2,1,1,1,1,5,1,2,5,3,1,1,1,32,36,14,18,16,5,34,1,5,22,57,94,33,2,56,16,21,19,2,451,225.5
77,3,1,3,2,1,1,3,2,3,1,2,1,1,2,3,1,2,3,35,132,51,65,58,18,124,3,18,81,210,345,119,8,205,58,78,71,8,1652,826
78,1,1,2,1,3,2,3,1,1,1,5,1,2,5,2,1,1,1,34,33,13,16,14,5,31,1,5,20,52,86,30,2,51,14,19,18,2,412,206
79,1,3,3,2,3,1,0,3,1,1,2,3,1,2,3,1,3,1,34,11,4,6,5,2,10,0,2,7,18,29,10,1,17,5,7,6,1,141,21.15
81,3,2,2,3,1,1,3,1,3,3,1,1,1,1,2,1,3,1,33,31,12,15,14,4,29,1,4,19,50,82,28,2,49,14,19,17,2,392,196
82,2,1,3,1,3,1,2,3,1,1,4,1,2,4,1,1,1,2,34,1031,399,502,451,142,966,26,142,631,1636,2692,928,65,1597,451,606,554,65,12884,6442
84,2,1,3,1,3,2,2,1,1,2,6,1,3,6,3,1,1,3,42,34,13,17,15,5,32,1,5,21,54,88,30,2,52,15,20,18,2,424,21.2
86,2,1,2,1,1,1,3,1,1,1,4,1,2,3,1,1,1,3,30,68,26,33,30,9,64,2,9,42,108,177,61,4,105,30,40,37,4,849,424.5
87,3,3,3,2,1,1,3,1,1,1,2,2,2,2,3,2,1,3,36,149,58,73,65,21,139,4,21,91,236,388,134,9,231,65,87,80,9,1860,1860
88,1,3,3,2,1,1,2,2,1,1,3,1,2,2,2,1,1,1,30,900,349,439,394,124,844,23,124,551,1429,2351,810,56,1395,394,529,484,56,11252,11252
89,2,1,2,1,2,1,2,3,1,1,4,1,3,4,2,1,1,2,34,227,88,111,100,31,213,6,31,139,361,594,205,14,352,100,134,122,14,2842,2842
90,3,1,3,2,1,1,1,1,1,1,3,1,3,3,1,1,1,3,31,388,150,189,170,53,363,10,53,237,615,1012,349,24,601,170,228,208,24,4844,2422
91,1,1,1,1,3,1,2,2,1,1,3,1,1,3,1,1,1,2,27,88,34,43,39,12,83,2,12,54,140,230,79,6,137,39,52,47,6,1103,1103
92,1,1,2,1,3,1,3,2,1,1,4,1,2,4,3,1,1,1,33,3090,1197,1506,1352,425,2897,77,425,1893,4905,8072,2781,193,4789,1352,1815,1661,193,38623,38623
94,2,1,3,2,3,1,3,1,2,1,2,1,1,2,3,3,2,3,36,75,29,37,33,10,71,2,10,46,119,196,68,5,116,33,44,40,5,939,939
95,1,1,2,1,1,1,3,1,1,1,4,1,3,4,2,1,1,1,30,61,24,30,27,8,57,2,8,37,96,158,55,4,94,27,36,33,4,761,761
97,3,1,2,1,2,1,1,2,1,1,3,1,1,3,2,1,1,1,28,19,7,9,8,3,18,1,3,12,30,49,17,1,29,8,11,10,1,236,236
98,3,2,2,3,3,1,1,2,1,1,2,1,3,2,3,1,1,3,35,542,210,264,237,75,508,14,75,332,860,1415,487,34,839,237,318,291,34,6772,6772
99,1,1,1,1,1,2,0,1,1,1,5,1,3,4,2,1,1,1,28,13,5,6,6,2,12,0,2,8,20,33,12,1,20,6,8,7,1,162,81
100,3,1,2,1,2,1,1,2,1,1,4,1,2,3,3,1,1,1,31,98,38,48,43,14,92,3,14,60,156,256,88,6,152,43,58,53,6,1228,307
101,3,1,3,3,3,1,2,2,3,1,3,1,3,2,2,1,3,1,38,24,10,12,11,3,23,1,3,15,39,64,22,2,38,11,14,13,2,307,307
102,2,1,2,1,1,1,2,2,1,1,4,1,2,4,3,1,1,3,33,32,13,16,14,5,30,1,5,20,51,84,29,2,50,14,19,17,2,404,404
103,2,1,1,2,1,1,1,3,1,1,3,1,2,3,3,1,1,3,31,402,156,196,176,55,377,10,55,246,638,1049,362,25,623,176,236,216,25,5023,2511.5
104,1,2,3,2,1,3,2,2,3,1,1,3,2,1,3,2,1,3,36,800,310,390,350,110,750,20,110,490,1270,2090,720,50,1240,350,470,430,50,10000,10000
105,1,1,3,1,3,1,3,3,1,1,4,1,3,4,3,1,1,2,37,29,11,14,13,4,27,1,4,18,46,76,26,2,45,13,17,16,2,364,364
106,3,2,1,2,3,1,2,1,2,3,1,3,3,1,3,3,3,1,38,1716,665,837,751,236,1609,43,236,1051,2724,4484,1545,107,2660,751,1008,923,107,21453,10726.5
107,3,3,3,1,2,1,1,1,1,1,3,1,1,2,3,1,1,1,30,76,29,37,33,10,71,2,10,46,120,197,68,5,117,33,44,41,5,944,944
108,1,1,3,1,1,2,3,1,1,1,6,1,2,5,2,1,1,3,36,160,62,78,70,22,150,4,22,98,254,418,144,10,248,70,94,86,10,2000,1000
109,3,3,1,1,3,1,2,2,1,3,1,1,3,1,2,1,2,3,34,26,10,13,11,4,24,1,4,16,41,67,23,2,40,11,15,14,2,324,162
110,3,2,3,1,1,1,3,1,1,1,2,1,1,2,1,2,1,1,28,208,81,101,91,29,195,5,29,127,330,542,187,13,322,91,122,112,13,2598,1299
113,3,1,2,2,1,1,2,3,1,1,3,1,2,3,1,1,1,2,31,1660,643,809,726,228,1556,42,228,1017,2635,4336,1494,104,2572,726,975,892,104,20747,20747
115,1,1,2,3,2,1,3,2,1,1,3,1,2,3,3,1,1,2,33,364,141,178,159,50,341,9,50,223,578,951,328,23,564,159,214,196,23,4551,4551
116,1,2,2,2,1,1,3,1,1,1,3,1,3,2,2,1,1,1,29,877,340,428,384,121,823,22,121,537,1393,2292,790,55,1360,384,516,472,55,10970,10970
117,1,1,2,1,1,2,3,1,1,1,6,1,3,5,1,1,1,2,34,398,154,194,174,55,373,10,55,244,632,1039,358,25,617,174,234,214,25,4975,2487.5
118,3,2,1,3,3,1,2,2,3,1,2,3,1,2,1,1,2,2,35,49,19,24,21,7,46,1,7,30,78,128,44,3,76,21,29,26,3,612,306
119,1,3,3,2,3,1,3,3,1,1,3,1,1,2,2,1,1,2,34,3122,1210,1522,1366,429,2927,78,429,1912,4957,8157,2810,195,4840,1366,1834,1678,195,39027,9756.75
121,1,1,3,1,2,2,2,3,1,1,5,1,2,4,2,1,1,1,34,28,11,14,12,4,26,1,4,17,44,72,25,2,43,12,16,15,2,348,174
123,3,1,3,1,2,1,1,1,1,1,4,1,2,3,3,1,1,3,33,932,361,454,408,128,873,23,128,571,1479,2434,838,58,1444,408,547,501,58,11645,11645
124,3,1,1,2,3,1,3,1,2,1,2,2,1,2,3,1,1,2,32,43,17,21,19,6,40,1,6,26,68,111,38,3,66,19,25,23,3,535,133.75
125,2,1,2,1,3,2,3,1,1,1,5,1,3,4,1,1,1,3,36,211,82,103,92,29,198,5,29,129,335,551,190,13,327,92,124,114,13,2637,2637
126,1,1,3,1,2,1,1,2,1,1,4,1,2,4,3,1,1,3,33,1213,470,591,531,167,1137,30,167,743,1926,3169,1092,76,1880,531,713,652,76,15164,2274.6
127,2,3,2,2,3,1,2,2,1,1,2,3,3,2,1,1,1,1,33,169,66,83,74,23,159,4,23,104,269,442,152,11,262,74,99,91,11,2116,1058
128,3,1,1,3,2,1,1,2,1,1,3,1,1,3,3,1,1,3,32,503,195,245,220,69,471,13,69,308,798,1313,452,32,779,220,295,270,32,6284,314.2
129,2,1,3,1,3,1,3,3,1,1,3,1,1,3,3,1,1,2,34,45,17,22,20,6,42,1,6,27,71,117,40,3,69,20,26,24,3,559,559
130,1,1,2,1,1,3,3,3,3,3,1,3,3,1,3,1,2,1,36,3426,1328,1670,1499,471,3212,86,471,2099,5439,8951,3084,214,5311,1499,2013,1842,214,42829,10707.25
132,2,1,1,3,2,1,3,3,3,1,2,2,2,2,2,1,1,1,33,35,14,17,15,5,33,1,5,22,56,92,32,2,54,15,21,19,2,440,110
134,1,2,3,1,2,1,1,1,1,1,1,2,2,1,3,2,1,3,29,53,20,26,23,7,49,1,7,32,84,138,47,3,82,23,31,28,3,657,328.5
136,3,1,1,1,3,1,1,2,1,1,4,1,2,4,1,1,1,2,31,1035,401,504,453,142,970,26,142,634,1642,2703,931,65,1604,453,608,556,65,12934,12934
137,1,1,3,1,1,1,2,1,1,1,3,1,1,3,2,1,1,1,26,1769,686,863,774,243,1659,44,243,1084,2809,4622,1592,111,2742,774,1039,951,111,22116,22116
138,3,1,3,1,1,1,3,1,1,1,4,1,2,4,1,1,1,1,31,23,9,11,10,3,22,1,3,14,37,60,21,2,36,10,14,12,2,290,145
139,1,1,1,2,3,1,2,3,1,1,3,1,1,3,1,1,1,3,30,21,8,10,9,3,20,1,3,13,34,55,19,1,33,9,12,11,1,263,263
140,2,1,1,1,1,1,3,3,1,1,3,1,2,3,1,1,1,2,29,138,54,68,61,19,130,4,19,85,220,361,125,9,214,61,81,74,9,1732,259.8
143,2,1,1,1,2,1,1,1,1,1,3,1,3,2,1,1,2,2,27,406,157,198,178,56,381,10,56,249,645,1061,366,25,630,178,239,218,25,5078,5078
144,3,1,2,3,2,1,3,2,1,1,3,1,1,3,1,1,1,1,31,384,149,187,168,53,360,10,53,235,610,1003,346,24,595,168,226,206,24,4801,4801
145,3,3,1,1,2,1,1,2,1,2,2,2,3,2,2,3,2,3,36,76,30,37,33,11,72,2,11,47,121,199,69,5,118,33,45,41,5,955,955
146,1,1,1,1,2,1,3,1,1,1,3,1,2,3,3,1,1,1,28,852,330,416,373,117,799,21,117,522,1353,2226,767,53,1321,373,501,458,53,10652,5326
147,1,1,1,1,1,2,0,1,1,2,7,1,1,6,1,1,1,3,32,10,4,5,5,2,10,0,2,6,16,27,9,1,16,5,6,6,1,131,6.55
148,1,1,2,1,3,1,3,2,1,1,4,1,1,4,2,1,1,3,33,32,13,16,14,5,30,1,5,20,51,84,29,2,50,14,19,17,2,404,404
149,1,1,3,1,2,2,3,1,1,1,6,1,2,5,1,1,1,3,36,84,33,41,37,12,79,2,12,52,134,220,76,5,131,37,50,45,5,1055,527.5
151,2,1,3,1,2,1,3,1,1,1,3,1,1,3,3,1,1,2,31,28,11,14,12,4,27,1,4,17,45,74,26,2,44,12,17,15,2,355,177.5
152,1,1,3,1,1,1,1,2,1,1,4,1,1,3,1,1,1,2,27,527,204,257,230,72,494,13,72,323,836,1375,474,33,816,230,309,283,33,6581,6581
153,1,1,3,3,1,1,3,1,2,1,2,1,2,2,1,1,1,1,28,1806,700,881,790,248,1693,45,248,1106,2867,4719,1626,113,2800,790,1061,971,113,22577,22577
154,2,1,1,3,1,1,2,1,1,1,3,1,3,2,2,1,1,1,28,1046,405,510,458,144,980,26,144,641,1660,2732,941,65,1621,458,614,562,65,13072,6536
155,3,1,3,1,1,1,0,3,1,1,3,1,3,3,3,1,1,2,32,9,3,4,4,1,8,0,1,5,14,22,8,1,13,4,5,5,1,108,108
156,1,1,1,1,3,1,1,1,1,1,4,1,2,4,1,1,1,3,29,226,88,110,99,31,212,6,31,138,359,590,203,14,350,99,133,122,14,2825,2825
157,1,1,2,1,2,2,1,1,1,1,6,1,2,5,2,1,1,3,34,163,63,79,71,22,153,4,22,100,258,425,146,10,252,71,96,87,10,2032,1016
158,2,1,1,1,2,1,3,3,1,1,4,1,3,3,1,1,1,2,32,21,8,10,9,3,20,1,3,13,33,55,19,1,32,9,12,11,1,261,261
159,1,1,2,1,3,2,2,1,1,1,5,1,3,5,3,1,1,2,36,25,10,12,11,4,24,1,4,15,40,65,23,2,39,11,15,14,2,317,79.25
160,3,1,2,1,2,2,1,2,1,1,5,1,3,4,1,1,1,2,34,498,193,243,218,69,467,13,69,305,791,1302,449,31,772,218,293,268,31,6230,3115
161,2,1,1,1,2,1,3,2,1,1,4,1,3,4,3,1,1,1,33,150,58,73,66,21,140,4,21,92,238,391,135,9,232,66,88,81,9,1874,1874
162,2,1,2,1,2,1,2,2,1,1,4,1,2,3,1,1,1,1,29,59,23,29,26,8,55,2,8,36,94,154,53,4,92,26,35,32,4,740,2220
163,2,1,2,1,1,1,1,1,1,1,3,1,3,3,1,1,1,3,28,2987,1157,1456,1307,411,2800,75,411,1830,4742,7803,2688,187,4630,1307,1755,1606,187,37339,37339
165,1,1,1,1,2,1,1,3,1,1,4,1,3,3,1,1,1,2,29,926,359,452,405,127,868,23,127,567,1470,2420,834,58,1436,405,544,498,58,11577,1736.55
166,2,1,2,1,3,1,2,2,1,1,4,1,1,3,1,1,1,3,31,160,62,78,70,22,150,4,22,98,253,417,144,10,247,70,94,86,10,1997,1997
168,3,3,2,1,2,1,1,1,1,1,3,1,3,2,3,1,1,3,33,270,105,132,118,37,253,7,37,165,428,704,243,17,418,118,158,145,17,3372,3372
170,3,1,2,1,3,1,1,3,1,1,4,1,1,4,2,1,1,1,32,136,53,66,60,19,128,4,19,83,216,356,123,9,211,60,80,73,9,1705,852.5
171,3,1,2,2,2,1,3,3,1,1,3,1,2,2,3,1,1,1,33,134,52,65,59,18,126,3,18,82,212,350,121,8,207,59,79,72,8,1673,836.5
172,1,2,3,2,1,1,2,3,1,1,3,1,2,2,2,1,1,3,32,398,154,194,174,55,373,10,55,244,632,1039,358,25,617,174,234,214,25,4975,4975
173,3,1,2,1,2,1,1,1,1,1,4,1,2,3,2,1,1,1,29,1581,613,771,692,217,1482,40,217,968,2510,4130,1423,99,2450,692,929,850,99,19763,19763
174,1,1,3,1,1,2,3,3,1,1,5,1,2,4,3,1,1,2,36,215,83,105,94,30,202,5,30,132,341,562,194,14,333,94,126,116,14,2690,2690
175,2,1,1,1,3,1,3,1,1,1,3,1,1,3,2,1,1,2,29,2329,902,1135,1019,320,2183,58,320,1426,3697,6083,2096,146,3609,1019,1368,1252,146,29108,29108
176,2,1,1,3,3,1,2,1,3,1,2,1,3,2,2,2,3,1,34,10223,3962,4984,4473,1406,9584,256,1406,6262,16229,26708,9201,639,15846,4473,6006,5495,639,127792,63896
177,3,3,1,2,1,1,2,3,3,1,2,2,1,2,3,1,2,1,34,1692,656,825,740,233,1586,42,233,1036,2686,4420,1523,106,2623,740,994,909,106,21150,21150
178,3,1,2,1,2,1,3,2,1,1,4,1,3,3,1,1,1,2,33,3113,1206,1518,1362,428,2919,78,428,1907,4942,8133,2802,195,4825,1362,1829,1673,195,38915,38915
182,2,1,3,1,2,1,3,3,1,1,4,1,1,3,3,1,1,2,34,1983,768,967,867,273,1859,50,273,1214,3147,5180,1784,124,3073,867,1165,1066,124,24784,6196
183,3,2,1,1,2,1,2,2,2,1,2,1,2,2,3,3,1,3,34,31,12,15,14,4,29,1,4,19,50,82,28,2,49,14,18,17,2,391,391
186,3,1,1,1,1,1,1,1,1,1,3,1,3,3,1,1,1,1,26,1293,501,630,566,178,1212,32,178,792,2052,3377,1163,81,2004,566,760,695,81,16161,16161
187,1,1,1,1,1,1,2,1,1,1,3,1,3,3,1,1,1,1,25,288,111,140,126,40,270,7,40,176,456,751,259,18,446,126,169,155,18,3596,179.8
188,3,1,2,2,2,1,3,1,1,1,3,1,2,2,2,1,1,1,30,706,274,344,309,97,662,18,97,433,1121,1844,635,44,1094,309,415,380,44,8826,4413
189,3,1,3,1,3,1,1,2,1,1,4,1,1,3,3,1,1,2,33,40,16,20,18,6,37,1,6,25,63,104,36,3,62,18,24,22,3,504,75.6
190,3,1,3,1,2,2,1,1,1,1,5,1,1,4,1,1,1,3,33,380,147,185,166,52,356,10,52,232,602,991,342,24,588,166,223,204,24,4744,4744
191,1,2,2,3,3,1,0,2,1,1,3,1,2,2,3,1,3,3,34,14,5,7,6,2,13,0,2,9,22,36,13,1,22,6,8,8,1,175,87.5
192,3,3,2,1,2,1,2,1,1,3,2,2,2,2,3,2,3,3,38,30,12,15,13,4,28,1,4,19,48,79,27,2,47,13,18,16,2,378,378
193,3,1,1,1,2,2,2,1,1,1,5,1,1,4,1,1,1,2,31,1136,440,554,497,156,1065,28,156,696,1803,2967,1022,71,1760,497,667,610,71,14196,14196
194,2,3,1,3,1,1,1,3,1,1,2,1,3,2,2,1,2,1,31,88,34,43,38,12,82,2,12,54,139,229,79,6,136,38,52,47,6,1097,1097
195,2,1,2,1,2,2,1,1,1,1,6,1,3,5,1,1,1,1,33,17,7,8,8,2,16,1,2,11,27,45,15,1,27,8,10,9,1,215,215
196,2,1,3,1,1,1,2,1,1,1,3,1,1,3,1,1,1,1,26,20,8,10,9,3,19,1,3,12,32,52,18,1,31,9,12,11,1,252,252
197,1,1,1,1,3,1,3,3,1,1,3,1,3,3,1,1,1,2,31,33,13,16,14,5,31,1,5,20,52,85,29,2,51,14,19,18,2,410,410
198,2,1,3,3,1,1,1,3,1,1,3,1,3,3,2,1,1,2,33,476,185,232,208,66,446,12,66,292,756,1244,429,30,738,208,280,256,30,5954,2977
199,2,1,3,1,1,1,3,3,1,1,3,1,3,3,2,1,1,3,34,1828,709,891,800,252,1714,46,252,1120,2903,4777,1646,114,2834,800,1074,983,114,22857,68571
200,1,3,2,2,2,1,1,2,3,1,3,1,2,2,2,1,2,1,32,812,315,396,355,112,762,20,112,498,1290,2122,731,51,1259,355,477,437,51,10155,10155
203,1,1,2,1,2,2,2,1,1,1,5,1,1,5,1,1,1,2,31,39,15,19,17,5,36,1,5,24,61,101,35,3,60,17,23,21,3,485,485
204,2,1,2,2,3,1,3,3,3,1,2,1,3,2,2,2,1,3,37,464,180,226,203,64,435,12,64,284,737,1213,418,29,720,203,273,250,29,5804,2902
205,3,1,3,2,1,1,2,1,1,1,3,1,2,2,1,1,1,3,30,57,22,28,25,8,54,2,8,35,91,149,51,4,89,25,34,31,4,717,358.5
207,1,1,3,1,1,1,2,1,1,1,3,1,3,3,2,1,1,3,30,60,23,29,26,8,56,2,8,37,95,156,54,4,93,26,35,32,4,748,374
208,3,1,2,1,3,1,0,2,1,1,3,1,2,3,1,1,1,1,28,13,5,6,6,2,12,0,2,8,21,34,12,1,20,6,8,7,1,164,164
