id,cnt_airlines,cnt_entertainment,cnt_auto_rentals,cnt_vehicles,cnt_business_serv,cnt_clothing_stores,cnt_contracted_serv,cnt_direct_marketing,cnt_govt_serv,cnt_hotel,cnt_misc,cnt_personal_serv_prov,cnt_repair_serv,cnt_retail_stores,cnt_service_prov,cnt_transport,cnt_utilities,cnt_wholesale_distributor,tot_tran_cnt,amt_airlines,amt_entertainment,amt_auto_rentals,amt_vehicles,amt_business_serv,amt_clothing_stores,amt_contracted_serv,amt_direct_marketing,amt_govt_serv,amt_hotel,amt_misc,amt_personal_serv_prov,amt_repair_serv,amt_retail_stores,amt_service_prov,amt_transport,amt_utilities,amt_wholesale_distributor,tot_tran_amt,payment
15,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,2338,906,1140,1023,322,2192,59,322,1432,3712,6108,2104,146,3624,1023,1374,1257,146,29228,1461.4
18,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,274,106,134,120,38,257,7,38,168,435,716,247,17,425,120,161,147,17,3427,3427
19,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,42,16,20,18,6,39,1,6,26,66,109,38,3,65,18,25,23,3,524,524
22,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,164,64,80,72,23,154,4,23,101,260,428,148,10,254,72,96,88,10,2051,1025.5
24,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,1718,666,838,752,236,1611,43,236,1053,2728,4489,1547,107,2663,752,1010,924,107,21480,10740
25,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,97,38,47,42,13,91,3,13,59,154,253,87,6,150,42,57,52,6,1210,605
27,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,565,219,276,247,78,530,14,78,346,897,1476,509,35,876,247,332,304,35,7064,7064
28,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,1873,726,913,819,258,1756,47,258,1147,2973,4892,1685,117,2903,819,1100,1007,117,23410,23410
29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3623,0,0,0,0,0,0,0,0,0,0,0,3623,1811.5
30,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,22,8,11,10,3,20,1,3,13,34,56,19,1,33,10,13,12,1,270,270
31,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,212,212
35,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,1471,570,717,644,202,1379,37,202,901,2336,3844,1324,92,2281,644,864,791,92,18391,18391
36,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,28,11,14,13,4,27,1,4,17,45,74,26,2,44,13,17,15,2,357,17.85
37,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,65,25,32,28,9,61,2,9,40,102,169,58,4,100,28,38,35,4,809,404.5
39,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,3609,1399,1759,1579,496,3383,90,496,2211,5729,9428,3248,226,5594,1579,2120,1940,226,45112,45112
40,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,30,12,15,13,4,28,1,4,19,48,79,27,2,47,13,18,16,2,378,378
41,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,15,6,7,7,2,14,0,2,9,24,40,14,1,23,7,9,8,1,189,189
42,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,57,22,28,25,8,53,2,8,35,90,149,51,4,88,25,33,31,4,713,356.5
44,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,34,13,17,15,5,32,1,5,21,54,88,30,2,52,15,20,18,2,424,212
45,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,54,21,26,24,8,51,1,8,33,86,141,49,3,84,24,32,29,3,677,169.25
46,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,7890,3057,3846,3452,1085,7397,197,1085,4833,12525,20612,7101,493,12229,3452,4635,4241,493,98623,24655.75
47,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,1889,732,921,827,260,1771,47,260,1157,2999,4935,1700,118,2928,827,1110,1015,118,23614,11807
48,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,435,169,212,190,60,408,11,60,267,691,1137,392,27,674,190,256,234,27,5440,2720
51,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,9492,3678,4627,4153,1305,8899,237,1305,5814,15068,24797,8543,593,14712,4153,5576,5102,593,118647,59323.5
52,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,3949,1530,1925,1728,543,3702,99,543,2419,6268,10316,3554,247,6120,1728,2320,2122,247,49360,24680
53,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,57,22,28,25,8,53,2,8,35,90,148,51,4,88,25,33,30,4,711,177.75
55,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,732,284,357,320,101,686,18,101,448,1161,1911,658,46,1134,320,430,393,46,9146,9146
56,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,585,227,285,256,81,549,15,81,359,929,1529,527,37,907,256,344,315,37,7319,3659.5
57,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,39,15,19,17,5,37,1,5,24,62,102,35,3,61,17,23,21,3,489,244.5
58,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,6188,2398,3017,2707,851,5801,155,851,3790,9823,16166,5569,387,9591,2707,3636,3326,387,77350,38675
60,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,721,279,351,315,99,676,18,99,442,1144,1883,649,45,1117,315,424,388,45,9010,2252.5
61,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,14,6,7,6,2,13,0,2,9,22,37,13,1,22,6,8,8,1,177,177
62,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,1386,537,676,607,191,1300,35,191,849,2201,3622,1248,87,2149,607,815,745,87,17333,8666.5
63,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,8,3,4,4,1,8,0,1,5,13,22,8,1,13,4,5,5,1,106,26.5
65,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,131,51,64,57,18,123,3,18,80,207,341,118,8,202,57,77,70,8,1633,816.5
66,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,28,11,14,12,4,26,1,4,17,44,72,25,2,43,12,16,15,2,348,52.2
67,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,640,248,312,280,88,600,16,88,392,1016,1672,576,40,992,280,376,344,40,8000,8000
68,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,21,8,10,9,3,20,1,3,13,34,55,19,1,33,9,13,11,1,264,132
70,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,489,190,238,214,67,458,12,67,300,776,1277,440,31,758,214,287,263,31,6112,3056
71,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,38,15,18,17,5,35,1,5,23,60,98,34,2,58,17,22,20,2,470,470
72,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,157,61,77,69,22,148,4,22,96,250,411,142,10,244,69,93,85,10,1970,1970
73,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,235,91,115,103,32,221,6,32,144,374,615,212,15,365,103,138,127,15,2943,147.15
74,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,422,422
75,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,748,290,365,327,103,701,19,103,458,1187,1954,673,47,1159,327,439,402,47,9349,9349
76,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,11,4,5,5,2,10,0,2,6,17,27,9,1,16,5,6,6,1,133,133
77,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8997,0,0,0,0,0,0,0,0,0,0,0,8997,8997
78,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,21,8,10,9,3,20,1,3,13,34,55,19,1,33,9,13,11,1,264,264
79,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,1319,511,643,577,181,1236,33,181,808,2093,3445,1187,83,2044,577,775,709,83,16485,16485
80,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,38,15,18,17,5,35,1,5,23,60,98,34,2,58,17,22,20,2,470,470
81,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,322,125,157,141,44,302,8,44,197,511,840,289,20,498,141,189,173,20,4021,2010.5
82,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,212,82,103,93,29,199,5,29,130,337,554,191,13,329,93,125,114,13,2651,397.65
83,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,596,231,291,261,82,559,15,82,365,947,1558,537,37,925,261,350,321,37,7455,3727.5
84,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,107,42,52,47,15,101,3,15,66,170,280,97,7,166,47,63,58,7,1343,201.45
85,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,394,153,192,172,54,369,10,54,241,625,1029,355,25,611,172,232,212,25,4925,738.75
87,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,156,60,76,68,21,146,4,21,95,247,406,140,10,241,68,91,84,10,1944,972
89,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,29,11,14,13,4,27,1,4,18,46,75,26,2,45,13,17,16,2,363,181.5
90,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,213,83,104,93,29,200,5,29,130,338,556,192,13,330,93,125,114,13,2660,399
91,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,25,10,12,11,4,24,1,4,16,40,66,23,2,39,11,15,14,2,319,319
92,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,281,109,137,123,39,264,7,39,172,446,734,253,18,436,123,165,151,18,3515,3515
93,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,114,44,56,50,16,107,3,16,70,182,299,103,7,177,50,67,62,7,1430,1430
95,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,451,175,220,197,62,423,11,62,276,716,1178,406,28,699,197,265,242,28,5636,5636
96,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,1176,456,573,515,162,1102,29,162,720,1867,3072,1058,74,1823,515,691,632,74,14701,14701
98,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,172,67,84,75,24,161,4,24,106,273,450,155,11,267,75,101,93,11,2153,2153
99,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,229,89,112,100,32,215,6,32,141,364,599,206,14,355,100,135,123,14,2866,1433
100,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,1551,601,756,678,213,1454,39,213,950,2462,4051,1396,97,2403,678,911,834,97,19384,19384
101,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,3430,1329,1672,1501,472,3216,86,472,2101,5445,8961,3087,214,5317,1501,2015,1844,214,42877,42877
102,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,145,56,71,64,20,136,4,20,89,230,379,131,9,225,64,85,78,9,1815,1815
103,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,417,161,203,182,57,391,11,57,255,661,1088,375,26,646,182,245,224,26,5207,5207
105,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,121,47,59,53,17,114,3,17,74,193,317,109,8,188,53,71,65,8,1517,758.5
106,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,210,81,102,92,29,197,5,29,129,333,549,189,13,326,92,123,113,13,2625,2625
107,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,4168,1615,2032,1823,573,3907,104,573,2553,6616,10888,3751,261,6460,1823,2449,2240,261,52097,26048.5
108,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6952,0,0,0,0,0,0,0,0,0,0,0,6952,6952
109,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1922,0,0,0,0,0,0,0,0,0,0,0,1922,96.1
110,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,4300,1666,2096,1881,591,4031,108,591,2634,6826,11233,3870,269,6665,1881,2526,2311,269,53748,26874
111,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,3928,1522,1915,1719,540,3682,98,540,2406,6236,10262,3535,246,6088,1719,2308,2111,246,49101,49101
112,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,324,126,158,142,45,304,8,45,198,514,846,291,20,502,142,190,174,20,4049,4049
114,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,10,4,5,5,1,10,0,1,6,16,26,9,1,16,5,6,6,1,128,128
116,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,238,92,116,104,33,223,6,33,146,377,620,214,15,368,104,140,128,15,2972,2972
118,0,1,0,1,0,2,0,1,1,2,7,1,0,6,0,1,1,0,24,186,72,91,81,26,174,5,26,114,295,485,167,12,288,81,109,100,12,2324,1162
119,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,11,4,5,5,2,10,0,2,7,17,28,10,1,17,5,6,6,1,137,137
120,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,149,58,73,65,21,139,4,21,91,236,388,134,9,231,65,87,80,9,1860,5580
121,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,896,347,437,392,123,840,22,123,549,1422,2339,806,56,1388,392,526,481,56,11195,11195
122,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,1286,498,627,563,177,1206,32,177,788,2041,3359,1157,80,1993,563,755,691,80,16073,16073
123,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,849,329,414,372,117,796,21,117,520,1348,2219,764,53,1316,372,499,457,53,10616,5308
124,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,374,145,183,164,52,351,9,52,229,594,978,337,23,580,164,220,201,23,4679,4679
125,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,42,16,20,18,6,39,1,6,26,66,109,38,3,65,18,25,22,3,523,1569
126,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,34,13,17,15,5,32,1,5,21,54,89,31,2,53,15,20,18,2,427,213.5
127,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,7430,2879,3622,3251,1022,6966,186,1022,4551,11796,19411,6687,464,11517,3251,4365,3994,464,92878,13931.7
128,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,8,3,4,4,1,8,0,1,5,13,22,8,1,13,4,5,5,1,106,106
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,11,4,5,5,2,10,0,2,7,17,28,10,1,17,5,6,6,1,137,68.5
131,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,16,6,8,7,2,15,1,2,10,26,42,15,1,25,7,10,9,1,203,203
132,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,1590,616,775,696,219,1490,40,219,974,2523,4153,1431,99,2464,696,934,854,99,19872,9936
134,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,482,187,235,211,66,452,12,66,296,766,1260,434,30,748,211,284,259,30,6029,1507.25
135,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,9,3,4,4,1,8,0,1,5,14,22,8,1,13,4,5,5,1,108,108
137,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,12,5,6,5,2,12,0,2,8,20,32,11,1,19,5,7,7,1,155,77.5
138,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,724,281,353,317,100,679,18,100,444,1150,1892,652,45,1122,317,426,389,45,9054,9054
140,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,1641,636,800,718,226,1538,41,226,1005,2605,4287,1477,103,2543,718,964,882,103,20513,20513
141,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,1519,589,741,665,209,1424,38,209,930,2411,3968,1367,95,2354,665,892,816,95,18987,18987
145,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,13,5,6,6,2,12,0,2,8,21,34,12,1,20,6,8,7,1,164,82
146,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,360,140,176,158,50,338,9,50,221,572,941,324,23,558,158,212,194,23,4507,4507
147,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,255,99,125,112,35,239,6,35,156,405,667,230,16,396,112,150,137,16,3191,159.55
148,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,8,3,4,4,1,8,0,1,5,13,21,7,1,13,4,5,4,1,103,25.75
149,0,1,0,1,0,2,0,1,1,2,6,1,0,6,0,1,1,0,23,22,9,11,10,3,21,1,3,14,35,58,20,1,35,10,13,12,1,279,279
150,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,235,91,115,103,32,220,6,32,144,373,614,211,15,364,103,138,126,15,2937,2937
151,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,10,4,5,4,1,9,0,1,6,16,26,9,1,15,4,6,5,1,123,123
152,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,259,101,126,113,36,243,7,36,159,411,677,233,16,402,113,152,139,16,3239,1619.5
153,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,3248,1259,1583,1421,447,3045,81,447,1989,5156,8485,2923,203,5034,1421,1908,1746,203,40599,6089.85
154,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,52,20,25,23,7,48,1,7,32,82,135,46,3,80,23,30,28,3,645,322.5
155,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,99,38,48,43,14,93,3,14,61,157,259,89,6,154,43,58,53,6,1238,61.9
156,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,42,16,20,18,6,39,1,6,26,66,109,38,3,65,18,25,22,3,523,523
157,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,43,17,21,19,6,41,1,6,27,69,113,39,3,67,19,26,23,3,543,543
159,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,144,56,70,63,20,135,4,20,88,229,377,130,9,224,63,85,78,9,1804,1804
160,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,64,25,31,28,9,60,2,9,39,102,168,58,4,100,28,38,35,4,804,804
161,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,190,74,93,83,26,178,5,26,116,301,495,171,12,294,83,111,102,12,2372,1186
163,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,13,5,6,6,2,12,0,2,8,21,34,12,1,20,6,8,7,1,164,164
164,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,197,76,96,86,27,185,5,27,121,312,514,177,12,305,86,116,106,12,2460,2460
165,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,10494,4066,5116,4591,1443,9838,262,1443,6428,16659,27415,9445,656,16266,4591,6165,5641,656,131175,65587.5
166,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,3754,1455,1830,1642,516,3519,94,516,2299,5959,9807,3378,235,5818,1642,2205,2018,235,46922,46922
167,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,302,117,147,132,42,283,8,42,185,479,788,271,19,467,132,177,162,19,3772,1886
168,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,5,231,90,113,101,32,217,6,32,142,367,604,208,15,359,101,136,124,15,2893,2893
169,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,137,34.25
171,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,5221,2023,2545,2284,718,4895,131,718,3198,8289,13640,4699,326,8093,2284,3067,2806,326,65263,65263
172,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,279,108,136,122,38,262,7,38,171,443,729,251,18,433,122,164,150,18,3489,872.25
173,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,412,412
175,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,7,39,15,19,17,5,36,1,5,24,62,101,35,3,60,17,23,21,3,486,72.9
176,0,1,0,1,0,2,0,1,1,2,7,1,0,6,0,1,1,0,24,77,30,38,34,11,72,2,11,47,122,201,69,5,119,34,45,41,5,963,963
177,0,1,0,1,0,1,0,0,1,1,4,1,0,3,0,1,1,0,15,14,6,7,6,2,13,0,2,9,23,37,13,1,22,6,8,8,1,178,178
179,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,20,8,10,9,3,19,1,3,12,32,52,18,1,31,9,12,11,1,252,12.6
180,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,18374,0,0,0,0,0,0,0,0,0,0,0,18374,4593.5
181,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,210,82,103,92,29,197,5,29,129,334,549,189,13,326,92,124,113,13,2629,657.25
182,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,180,70,88,79,25,169,5,25,110,286,470,162,11,279,79,106,97,11,2252,1126
184,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,9,4,5,4,1,9,0,1,6,15,24,8,1,14,4,5,5,1,116,58
185,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,6,1215,471,592,531,167,1139,30,167,744,1928,3173,1093,76,1883,531,714,653,76,15183,2277.45
188,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,553,214,270,242,76,519,14,76,339,878,1445,498,35,858,242,325,297,35,6916,1037.4
191,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,315,122,154,138,43,295,8,43,193,500,823,284,20,488,138,185,169,20,3938,3938
192,0,1,0,1,0,1,0,0,1,1,4,1,0,4,0,1,1,0,16,399,155,195,175,55,374,10,55,245,634,1043,359,25,619,175,235,215,25,4993,4993
193,0,0,0,0,0,1,0,0,1,1,3,1,0,2,0,1,1,0,11,24,9,12,11,3,23,1,3,15,38,63,22,2,37,11,14,13,2,303,15.15
194,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,1239,480,604,542,170,1161,31,170,759,1967,3236,1115,78,1920,542,728,666,78,15486,7743
195,0,1,0,1,0,2,0,0,1,1,5,1,0,4,0,1,1,0,18,622,241,303,272,86,583,16,86,381,987,1624,559,39,963,272,365,334,39,7772,3886
196,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,1,0,0,9,720,279,351,315,99,675,18,99,441,1143,1881,648,45,1116,315,423,387,45,9000,4500
197,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16844,0,0,0,0,0,0,0,0,0,0,0,16844,16844
198,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,85829,0,0,0,0,0,0,0,0,0,0,0,85829,85829
199,0,1,0,1,0,2,0,1,1,1,5,1,0,5,0,1,1,0,20,2818,1092,1374,1233,388,2642,71,388,1726,4473,7361,2536,176,4368,1233,1656,1515,176,35226,35226
200,0,1,0,1,0,2,0,1,1,1,6,1,0,5,0,1,1,0,21,71,28,35,31,10,67,2,10,44,113,187,64,5,111,31,42,38,5,894,894
201,0,1,0,1,0,1,0,0,1,1,3,1,0,3,0,1,1,0,14,23,9,11,10,3,21,1,3,14,36,59,21,2,35,10,13,12,2,285,285
202,0,1,0,0,0,1,0,0,1,1,3,1,0,3,0,1,1,0,13,1513,586,738,662,208,1418,38,208,927,2401,3952,1361,95,2345,662,889,813,95,18911,56733
